"filename","speaker","size_bytes","size_mb","package_zip","package_path"
"F00447_SPK03.wav","SPK03","378152","0.3606","cantharm_audio_spk03.zip","downloads/packages/cantharm_audio_spk03.zip"
"F00448_SPK03.wav","SPK03","332072","0.3167","cantharm_audio_spk03.zip","downloads/packages/cantharm_audio_spk03.zip"
"F00449_SPK03.wav","SPK03","359720","0.3431","cantharm_audio_spk03.zip","downloads/packages/cantharm_audio_spk03.zip"
"F00450_SPK03.wav","SPK03","378152","0.3606","cantharm_audio_spk03.zip","downloads/packages/cantharm_audio_spk03.zip"
"F00451_SPK03.wav","SPK03","332072","0.3167","cantharm_audio_spk03.zip","downloads/packages/cantharm_audio_spk03.zip"
"F00452_SPK03.wav","SPK03","373544","0.3562","cantharm_audio_spk03.zip","downloads/packages/cantharm_audio_spk03.zip"
"F00453_SPK03.wav","SPK03","355112","0.3387","cantharm_audio_spk03.zip","downloads/packages/cantharm_audio_spk03.zip"
"F00454_SPK03.wav","SPK03","318248","0.3035","cantharm_audio_spk03.zip","downloads/packages/cantharm_audio_spk03.zip"
"F00455_SPK03.wav","SPK03","299816","0.2859","cantharm_audio_spk03.zip","downloads/packages/cantharm_audio_spk03.zip"
"F00456_SPK03.wav","SPK03","511784","0.4881","cantharm_audio_spk03.zip","downloads/packages/cantharm_audio_spk03.zip"
"F00457_SPK03.wav","SPK03","396584","0.3782","cantharm_audio_spk03.zip","downloads/packages/cantharm_audio_spk03.zip"
"F00458_SPK03.wav","SPK03","295208","0.2815","cantharm_audio_spk03.zip","downloads/packages/cantharm_audio_spk03.zip"
"F00459_SPK03.wav","SPK03","451880","0.4309","cantharm_audio_spk03.zip","downloads/packages/cantharm_audio_spk03.zip"
"F00460_SPK03.wav","SPK03","442664","0.4222","cantharm_audio_spk03.zip","downloads/packages/cantharm_audio_spk03.zip"
"F00461_SPK03.wav","SPK03","272168","0.2596","cantharm_audio_spk03.zip","downloads/packages/cantharm_audio_spk03.zip"
"F00462_SPK03.wav","SPK03","249128","0.2376","cantharm_audio_spk03.zip","downloads/packages/cantharm_audio_spk03.zip"
"F00463_SPK03.wav","SPK03","474920","0.4529","cantharm_audio_spk03.zip","downloads/packages/cantharm_audio_spk03.zip"
"F00464_SPK03.wav","SPK03","451880","0.4309","cantharm_audio_spk03.zip","downloads/packages/cantharm_audio_spk03.zip"
"F00465_SPK03.wav","SPK03","405800","0.387","cantharm_audio_spk03.zip","downloads/packages/cantharm_audio_spk03.zip"
"F00466_SPK03.wav","SPK03","428840","0.409","cantharm_audio_spk03.zip","downloads/packages/cantharm_audio_spk03.zip"
"F00467_SPK03.wav","SPK03","428840","0.409","cantharm_audio_spk03.zip","downloads/packages/cantharm_audio_spk03.zip"
"F00468_SPK03.wav","SPK03","461096","0.4397","cantharm_audio_spk03.zip","downloads/packages/cantharm_audio_spk03.zip"
"F00469_SPK03.wav","SPK03","327464","0.3123","cantharm_audio_spk03.zip","downloads/packages/cantharm_audio_spk03.zip"
"F00470_SPK03.wav","SPK03","350504","0.3343","cantharm_audio_spk03.zip","downloads/packages/cantharm_audio_spk03.zip"
"F00471_SPK03.wav","SPK03","309032","0.2947","cantharm_audio_spk03.zip","downloads/packages/cantharm_audio_spk03.zip"
"F00472_SPK03.wav","SPK03","309032","0.2947","cantharm_audio_spk03.zip","downloads/packages/cantharm_audio_spk03.zip"
"F00473_SPK03.wav","SPK03","419624","0.4002","cantharm_audio_spk03.zip","downloads/packages/cantharm_audio_spk03.zip"
"F00474_SPK03.wav","SPK03","267560","0.2552","cantharm_audio_spk03.zip","downloads/packages/cantharm_audio_spk03.zip"
"F00475_SPK03.wav","SPK03","290600","0.2771","cantharm_audio_spk03.zip","downloads/packages/cantharm_audio_spk03.zip"
"F00476_SPK03.wav","SPK03","455552","0.4344","cantharm_audio_spk03.zip","downloads/packages/cantharm_audio_spk03.zip"
"F00477_SPK03.wav","SPK03","262952","0.2508","cantharm_audio_spk03.zip","downloads/packages/cantharm_audio_spk03.zip"
"F00478_SPK03.wav","SPK03","438056","0.4178","cantharm_audio_spk03.zip","downloads/packages/cantharm_audio_spk03.zip"
"F00479_SPK03.wav","SPK03","396584","0.3782","cantharm_audio_spk03.zip","downloads/packages/cantharm_audio_spk03.zip"
"F00480_SPK03.wav","SPK03","378152","0.3606","cantharm_audio_spk03.zip","downloads/packages/cantharm_audio_spk03.zip"
"F00481_SPK03.wav","SPK03","309032","0.2947","cantharm_audio_spk03.zip","downloads/packages/cantharm_audio_spk03.zip"
"F00482_SPK03.wav","SPK03","272168","0.2596","cantharm_audio_spk03.zip","downloads/packages/cantharm_audio_spk03.zip"
"F00483_SPK03.wav","SPK03","391976","0.3738","cantharm_audio_spk03.zip","downloads/packages/cantharm_audio_spk03.zip"
"F00484_SPK03.wav","SPK03","368936","0.3518","cantharm_audio_spk03.zip","downloads/packages/cantharm_audio_spk03.zip"
"F00485_SPK10.wav","SPK10","347644","0.3315","cantharm_audio_spk10.zip","downloads/packages/cantharm_audio_spk10.zip"
"F00486_SPK06.wav","SPK06","212086","0.2023","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00487_SPK06.wav","SPK06","377974","0.3605","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00488_SPK06.wav","SPK06","391798","0.3736","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00489_SPK06.wav","SPK06","364150","0.3473","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00490_SPK06.wav","SPK06","308856","0.2945","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00491_SPK06.wav","SPK06","424056","0.4044","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00492_SPK06.wav","SPK06","460920","0.4396","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00493_SPK06.wav","SPK06","460920","0.4396","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00494_SPK06.wav","SPK06","612984","0.5846","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00495_SPK06.wav","SPK06","391800","0.3736","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00496_SPK06.wav","SPK06","456312","0.4352","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00497_SPK06.wav","SPK06","304248","0.2902","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00498_SPK06.wav","SPK06","483960","0.4615","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00499_SPK06.wav","SPK06","299640","0.2858","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00500_SPK06.wav","SPK06","479352","0.4571","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00501_SPK06.wav","SPK06","364152","0.3473","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00502_SPK06.wav","SPK06","391800","0.3736","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00503_SPK06.wav","SPK06","437880","0.4176","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00504_SPK06.wav","SPK06","410232","0.3912","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00505_SPK06.wav","SPK06","479352","0.4571","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00506_SPK06.wav","SPK06","530040","0.5055","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00507_SPK06.wav","SPK06","474744","0.4528","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00508_SPK06.wav","SPK06","401016","0.3824","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00509_SPK06.wav","SPK06","433272","0.4132","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00510_SPK06.wav","SPK06","456312","0.4352","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00511_SPK06.wav","SPK06","414840","0.3956","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00512_SPK06.wav","SPK06","516216","0.4923","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00513_SPK06.wav","SPK06","391800","0.3736","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00514_SPK06.wav","SPK06","553080","0.5275","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00515_SPK06.wav","SPK06","534648","0.5099","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00516_SPK06.wav","SPK06","377976","0.3605","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00517_SPK06.wav","SPK06","502392","0.4791","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00518_SPK06.wav","SPK06","483960","0.4615","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00519_SPK06.wav","SPK06","373368","0.3561","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00520_SPK06.wav","SPK06","414840","0.3956","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00521_SPK06.wav","SPK06","507000","0.4835","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00522_SPK06.wav","SPK06","465528","0.444","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00523_SPK06.wav","SPK06","410232","0.3912","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00524_SPK06.wav","SPK06","327288","0.3121","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00525_SPK06.wav","SPK06","341112","0.3253","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00526_SPK06.wav","SPK06","391800","0.3736","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00527_SPK06.wav","SPK06","368760","0.3517","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00528_SPK10.wav","SPK10","483472","0.4611","cantharm_audio_spk10.zip","downloads/packages/cantharm_audio_spk10.zip"
"F00529_SPK06.wav","SPK06","474744","0.4528","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00530_SPK06.wav","SPK06","456312","0.4352","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00531_SPK06.wav","SPK06","437880","0.4176","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00532_SPK06.wav","SPK06","474744","0.4528","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00533_SPK06.wav","SPK06","382584","0.3649","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00534_SPK06.wav","SPK06","433272","0.4132","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00535_SPK06.wav","SPK06","364152","0.3473","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00536_SPK10.wav","SPK10","741016","0.7067","cantharm_audio_spk10.zip","downloads/packages/cantharm_audio_spk10.zip"
"F00537_SPK06.wav","SPK06","377976","0.3605","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00538_SPK06.wav","SPK06","479352","0.4571","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00539_SPK06.wav","SPK06","396408","0.378","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00540_SPK11.wav","SPK11","280632","0.2676","cantharm_audio_spk11.zip","downloads/packages/cantharm_audio_spk11.zip"
"F00541_SPK06.wav","SPK06","529306","0.5048","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00542_SPK06.wav","SPK06","239736","0.2286","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00543_SPK06.wav","SPK06","493176","0.4703","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00544_SPK06.wav","SPK06","318072","0.3033","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00545_SPK06.wav","SPK06","405624","0.3868","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00546_SPK06.wav","SPK06","281208","0.2682","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00547_SPK06.wav","SPK06","345720","0.3297","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00548_SPK06.wav","SPK06","267384","0.255","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00549_SPK06.wav","SPK06","322680","0.3077","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00550_SPK06.wav","SPK06","470136","0.4484","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00551_SPK06.wav","SPK06","198264","0.1891","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00552_SPK06.wav","SPK06","557688","0.5319","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00553_SPK06.wav","SPK06","364152","0.3473","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00554_SPK06.wav","SPK06","447096","0.4264","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00555_SPK06.wav","SPK06","331896","0.3165","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00556_SPK06.wav","SPK06","295032","0.2814","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00557_SPK06.wav","SPK06","331896","0.3165","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00558_SPK06.wav","SPK06","331896","0.3165","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00559_SPK06.wav","SPK06","313464","0.2989","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00560_SPK06.wav","SPK06","308856","0.2945","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00561_SPK06.wav","SPK06","410232","0.3912","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00562_SPK06.wav","SPK06","451704","0.4308","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00563_SPK06.wav","SPK06","391800","0.3736","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00564_SPK06.wav","SPK06","350328","0.3341","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00565_SPK06.wav","SPK06","276600","0.2638","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00566_SPK06.wav","SPK06","404062","0.3853","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00567_SPK06.wav","SPK06","424056","0.4044","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00568_SPK06.wav","SPK06","474744","0.4528","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00569_SPK06.wav","SPK06","295032","0.2814","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00570_SPK06.wav","SPK06","336704","0.3211","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00571_SPK06.wav","SPK06","341112","0.3253","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00572_SPK06.wav","SPK06","451704","0.4308","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00573_SPK06.wav","SPK06","377976","0.3605","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00574_SPK06.wav","SPK06","304248","0.2902","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00575_SPK06.wav","SPK06","281208","0.2682","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00576_SPK06.wav","SPK06","359544","0.3429","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00577_SPK06.wav","SPK06","285816","0.2726","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00578_SPK06.wav","SPK06","318072","0.3033","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00579_SPK06.wav","SPK06","465528","0.444","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00580_SPK06.wav","SPK06","424056","0.4044","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00581_SPK06.wav","SPK06","359544","0.3429","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00582_SPK06.wav","SPK06","437880","0.4176","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00583_SPK06.wav","SPK06","479352","0.4571","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00584_SPK06.wav","SPK06","410232","0.3912","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00585_SPK06.wav","SPK06","290424","0.277","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00586_SPK06.wav","SPK06","331896","0.3165","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00587_SPK06.wav","SPK06","488568","0.4659","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00588_SPK06.wav","SPK06","368478","0.3514","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00589_SPK06.wav","SPK06","322680","0.3077","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00590_SPK06.wav","SPK06","327288","0.3121","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00591_SPK06.wav","SPK06","373368","0.3561","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00592_SPK06.wav","SPK06","391800","0.3736","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00593_SPK06.wav","SPK06","350328","0.3341","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00594_SPK06.wav","SPK06","331896","0.3165","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00595_SPK06.wav","SPK06","364152","0.3473","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00596_SPK06.wav","SPK06","336504","0.3209","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00597_SPK10.wav","SPK10","358228","0.3416","cantharm_audio_spk10.zip","downloads/packages/cantharm_audio_spk10.zip"
"F00598_SPK06.wav","SPK06","322680","0.3077","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00599_SPK06.wav","SPK06","304248","0.2902","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00600_SPK06.wav","SPK06","341112","0.3253","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00601_SPK06.wav","SPK06","493176","0.4703","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00602_SPK06.wav","SPK06","382584","0.3649","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00603_SPK06.wav","SPK06","455218","0.4341","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00604_SPK06.wav","SPK06","318072","0.3033","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00605_SPK06.wav","SPK06","401016","0.3824","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00606_SPK06.wav","SPK06","465528","0.444","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00607_SPK06.wav","SPK06","424056","0.4044","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00608_SPK06.wav","SPK06","354936","0.3385","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00609_SPK06.wav","SPK06","502392","0.4791","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00610_SPK06.wav","SPK06","493176","0.4703","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00611_SPK06.wav","SPK06","354936","0.3385","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00612_SPK06.wav","SPK06","359544","0.3429","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00613_SPK06.wav","SPK06","437880","0.4176","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00614_SPK06.wav","SPK06","387192","0.3693","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00615_SPK06.wav","SPK06","456312","0.4352","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00616_SPK06.wav","SPK06","410232","0.3912","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00617_SPK06.wav","SPK06","493176","0.4703","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00618_SPK06.wav","SPK06","507000","0.4835","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00619_SPK06.wav","SPK06","410232","0.3912","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00620_SPK06.wav","SPK06","437880","0.4176","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00621_SPK06.wav","SPK06","493176","0.4703","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00622_SPK06.wav","SPK06","345720","0.3297","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00623_SPK06.wav","SPK06","410232","0.3912","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00624_SPK06.wav","SPK06","350328","0.3341","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00625_SPK06.wav","SPK06","567242","0.541","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00626_SPK06.wav","SPK06","345720","0.3297","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00627_SPK06.wav","SPK06","313464","0.2989","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00628_SPK06.wav","SPK06","350328","0.3341","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00629_SPK06.wav","SPK06","447096","0.4264","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00630_SPK06.wav","SPK06","341112","0.3253","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00631_SPK06.wav","SPK06","364152","0.3473","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00632_SPK06.wav","SPK06","460920","0.4396","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00633_SPK06.wav","SPK06","341112","0.3253","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00634_SPK06.wav","SPK06","451704","0.4308","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00635_SPK06.wav","SPK06","414840","0.3956","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00636_SPK06.wav","SPK06","479352","0.4571","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00637_SPK06.wav","SPK06","285816","0.2726","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00638_SPK06.wav","SPK06","327288","0.3121","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00639_SPK10.wav","SPK10","404092","0.3854","cantharm_audio_spk10.zip","downloads/packages/cantharm_audio_spk10.zip"
"F00640_SPK06.wav","SPK06","451704","0.4308","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00641_SPK06.wav","SPK06","447096","0.4264","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00642_SPK06.wav","SPK06","304248","0.2902","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00643_SPK06.wav","SPK06","345720","0.3297","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00644_SPK06.wav","SPK06","382584","0.3649","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00645_SPK06.wav","SPK06","387192","0.3693","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00646_SPK06.wav","SPK06","331896","0.3165","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00647_SPK06.wav","SPK06","212088","0.2023","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00648_SPK06.wav","SPK06","391800","0.3736","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00649_SPK06.wav","SPK06","442488","0.422","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00650_SPK06.wav","SPK06","414840","0.3956","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00651_SPK06.wav","SPK06","442488","0.422","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00652_SPK06.wav","SPK06","377976","0.3605","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00653_SPK06.wav","SPK06","419448","0.4","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00654_SPK06.wav","SPK06","511608","0.4879","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00655_SPK06.wav","SPK06","338690","0.323","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00656_SPK06.wav","SPK06","424056","0.4044","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00657_SPK06.wav","SPK06","386528","0.3686","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00658_SPK06.wav","SPK06","371792","0.3546","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00659_SPK06.wav","SPK06","447096","0.4264","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00660_SPK06.wav","SPK06","295032","0.2814","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00661_SPK06.wav","SPK06","394000","0.3757","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00662_SPK06.wav","SPK06","276600","0.2638","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00663_SPK06.wav","SPK06","405624","0.3868","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
"F00664_SPK06.wav","SPK06","267384","0.255","cantharm_audio_spk06.zip","downloads/packages/cantharm_audio_spk06.zip"
